subject,verb,score,priming_amount,group,modality,test,trial_order,time,cloze,wmc,rec_pre
12,have,0,10,exp,FTF,prod3,11,a_pre,35,84,5
12,wipe,0,10,exp,FTF,prod3,12,a_pre,35,84,5
12,harvest,0,10,exp,FTF,prod1,2,post1,35,84,5
12,cover,0,10,exp,FTF,prod1,3,post1,35,84,5
13,record,0,3,exp,FTF,prod3,2,a_pre,45,90,13
13,receive,0,3,exp,FTF,prod1,9,post1,45,90,13
13,vacuum,0,3,exp,FTF,prod2,10,post2,45,90,13
14,display,0,39,exp,FTF,prod3,4,a_pre,33,91,5
14,wash,0,39,exp,FTF,prod3,5,a_pre,33,91,5
14,pump,0,39,exp,FTF,prod3,6,a_pre,33,91,5
14,park,0,39,exp,FTF,prod1,1,post1,33,91,5
14,set,0,39,exp,FTF,prod2,1,post2,33,91,5
14,mount,0,39,exp,FTF,prod2,3,post2,33,91,5
14,vacuum,0,39,exp,FTF,prod2,10,post2,33,91,5
15,eat,0,1,exp,FTF,prod3,1,a_pre,31,67,4
15,record,0,1,exp,FTF,prod3,2,a_pre,31,67,4
15,organize,0,1,exp,FTF,prod3,3,a_pre,31,67,4
15,display,0,1,exp,FTF,prod3,4,a_pre,31,67,4
15,wash,0,1,exp,FTF,prod3,5,a_pre,31,67,4
15,pump,0,1,exp,FTF,prod3,6,a_pre,31,67,4
15,perform,0,1,exp,FTF,prod3,7,a_pre,31,67,4
15,stack,0,1,exp,FTF,prod3,8,a_pre,31,67,4
15,measure,0,1,exp,FTF,prod3,9,a_pre,31,67,4
15,pour,0,1,exp,FTF,prod3,10,a_pre,31,67,4
15,have,0,1,exp,FTF,prod3,11,a_pre,31,67,4
15,wipe,0,1,exp,FTF,prod3,12,a_pre,31,67,4
15,set,0,1,exp,FTF,prod2,1,post2,31,67,4
15,select,0,1,exp,FTF,prod2,2,post2,31,67,4
15,mount,0,1,exp,FTF,prod2,3,post2,31,67,4
15,study,0,1,exp,FTF,prod2,4,post2,31,67,4
15,hear,0,1,exp,FTF,prod2,5,post2,31,67,4
15,sing,0,1,exp,FTF,prod2,6,post2,31,67,4
15,cut,0,1,exp,FTF,prod2,7,post2,31,67,4
15,store,0,1,exp,FTF,prod2,8,post2,31,67,4
15,boil,0,1,exp,FTF,prod2,9,post2,31,67,4
15,vacuum,0,1,exp,FTF,prod2,10,post2,31,67,4
15,scrub,0,1,exp,FTF,prod2,11,post2,31,67,4
15,drink,0,1,exp,FTF,prod2,12,post2,31,67,4
16,scrub,0,26,exp,FTF,prod2,11,post1,42,92,9
17,harvest,0,13,exp,FTF,prod1,2,a_pre,19,97,5
17,cover,0,13,exp,FTF,prod1,3,a_pre,19,97,5
17,shave,0,13,exp,FTF,prod1,4,a_pre,19,97,5
17,put,0,13,exp,FTF,prod1,6,a_pre,19,97,5
17,learn,0,13,exp,FTF,prod1,7,a_pre,19,97,5
17,change,0,13,exp,FTF,prod1,8,a_pre,19,97,5
17,receive,0,13,exp,FTF,prod1,9,a_pre,19,97,5
17,hang,0,13,exp,FTF,prod1,10,a_pre,19,97,5
17,take,0,13,exp,FTF,prod1,11,a_pre,19,97,5
17,cook,0,13,exp,FTF,prod1,12,a_pre,19,97,5
17,wash,0,13,exp,FTF,prod3,5,post1,19,97,5
17,pump,0,13,exp,FTF,prod3,6,post1,19,97,5
17,perform,0,13,exp,FTF,prod3,7,post1,19,97,5
17,stack,0,13,exp,FTF,prod3,8,post1,19,97,5
17,measure,0,13,exp,FTF,prod3,9,post1,19,97,5
17,pour,0,13,exp,FTF,prod3,10,post1,19,97,5
17,wipe,0,13,exp,FTF,prod3,12,post1,19,97,5
17,set,0,13,exp,FTF,prod2,1,post2,19,97,5
17,select,0,13,exp,FTF,prod2,2,post2,19,97,5
17,mount,0,13,exp,FTF,prod2,3,post2,19,97,5
17,hear,0,13,exp,FTF,prod2,5,post2,19,97,5
17,cut,0,13,exp,FTF,prod2,7,post2,19,97,5
17,store,0,13,exp,FTF,prod2,8,post2,19,97,5
17,boil,0,13,exp,FTF,prod2,9,post2,19,97,5
17,vacuum,0,13,exp,FTF,prod2,10,post2,19,97,5
17,scrub,0,13,exp,FTF,prod2,11,post2,19,97,5
17,drink,0,13,exp,FTF,prod2,12,post2,19,97,5
18,record,0,16,exp,FTF,prod3,2,post1,33,74,6
18,organize,0,16,exp,FTF,prod3,3,post1,33,74,6
18,park,0,16,exp,FTF,prod1,1,post2,33,74,6
18,receive,0,16,exp,FTF,prod1,9,post2,33,74,6
18,take,0,16,exp,FTF,prod1,11,post2,33,74,6
19,set,0,40,exp,FTF,prod2,1,a_pre,28,69,7
19,boil,0,40,exp,FTF,prod2,9,a_pre,28,69,7
19,vacuum,0,40,exp,FTF,prod2,10,a_pre,28,69,7
19,organize,0,40,exp,FTF,prod3,3,post2,28,69,7
20,set,0,18,exp,FTF,prod2,1,a_pre,31,76,5
20,select,0,18,exp,FTF,prod2,2,a_pre,31,76,5
20,mount,0,18,exp,FTF,prod2,3,a_pre,31,76,5
20,hear,0,18,exp,FTF,prod2,5,a_pre,31,76,5
20,cut,0,18,exp,FTF,prod2,7,a_pre,31,76,5
20,store,0,18,exp,FTF,prod2,8,a_pre,31,76,5
20,boil,0,18,exp,FTF,prod2,9,a_pre,31,76,5
20,vacuum,0,18,exp,FTF,prod2,10,a_pre,31,76,5
20,scrub,0,18,exp,FTF,prod2,11,a_pre,31,76,5
20,drink,0,18,exp,FTF,prod2,12,a_pre,31,76,5
20,eat,0,18,exp,FTF,prod3,1,post1,31,76,5
20,record,0,18,exp,FTF,prod3,2,post1,31,76,5
20,organize,0,18,exp,FTF,prod3,3,post1,31,76,5
20,display,0,18,exp,FTF,prod3,4,post1,31,76,5
20,wash,0,18,exp,FTF,prod3,5,post1,31,76,5
20,pump,0,18,exp,FTF,prod3,6,post1,31,76,5
20,perform,0,18,exp,FTF,prod3,7,post1,31,76,5
20,stack,0,18,exp,FTF,prod3,8,post1,31,76,5
20,measure,0,18,exp,FTF,prod3,9,post1,31,76,5
20,pour,0,18,exp,FTF,prod3,10,post1,31,76,5
20,have,0,18,exp,FTF,prod3,11,post1,31,76,5
20,wipe,0,18,exp,FTF,prod3,12,post1,31,76,5
20,cover,0,18,exp,FTF,prod1,3,post2,31,76,5
20,put,0,18,exp,FTF,prod1,6,post2,31,76,5
20,learn,0,18,exp,FTF,prod1,7,post2,31,76,5
20,receive,0,18,exp,FTF,prod1,9,post2,31,76,5
20,hang,0,18,exp,FTF,prod1,10,post2,31,76,5
20,take,0,18,exp,FTF,prod1,11,post2,31,76,5
20,cook,0,18,exp,FTF,prod1,12,post2,31,76,5
21,pump,0,12,exp,FTF,prod3,6,post1,23,41,6
22,set,0,3,exp,FTF,prod2,1,a_pre,15,70,2
22,mount,0,3,exp,FTF,prod2,3,a_pre,15,70,2
22,hear,0,3,exp,FTF,prod2,5,a_pre,15,70,2
22,cut,0,3,exp,FTF,prod2,7,a_pre,15,70,2
22,boil,0,3,exp,FTF,prod2,9,a_pre,15,70,2
22,vacuum,0,3,exp,FTF,prod2,10,a_pre,15,70,2
22,scrub,0,3,exp,FTF,prod2,11,a_pre,15,70,2
22,drink,0,3,exp,FTF,prod2,12,a_pre,15,70,2
24,harvest,0,7,exp,FTF,prod1,2,a_pre,5,54,4
24,shave,0,7,exp,FTF,prod1,4,a_pre,5,54,4
24,receive,0,7,exp,FTF,prod1,9,a_pre,5,54,4
24,take,0,7,exp,FTF,prod1,11,a_pre,5,54,4
24,cook,0,7,exp,FTF,prod1,12,a_pre,5,54,4
24,organize,0,7,exp,FTF,prod3,3,post1,5,54,4
24,pump,0,7,exp,FTF,prod3,6,post1,5,54,4
24,sing,0,7,exp,FTF,prod2,6,post2,5,54,4
25,park,0,27,exp,FTF,prod1,1,a_pre,29,78,4
25,pump,0,27,exp,FTF,prod3,6,post1,29,78,4
25,measure,0,27,exp,FTF,prod3,9,post1,29,78,4
25,pour,0,27,exp,FTF,prod3,10,post1,29,78,4
25,select,0,27,exp,FTF,prod2,2,post2,29,78,4
25,cut,0,27,exp,FTF,prod2,7,post2,29,78,4
25,store,0,27,exp,FTF,prod2,8,post2,29,78,4
25,boil,0,27,exp,FTF,prod2,9,post2,29,78,4
25,vacuum,0,27,exp,FTF,prod2,10,post2,29,78,4
25,scrub,0,27,exp,FTF,prod2,11,post2,29,78,4
26,lose,0,9,exp,FTF,prod1,5,a_pre,26,66,2
26,learn,0,9,exp,FTF,prod1,7,a_pre,26,66,2
26,hang,0,9,exp,FTF,prod1,10,a_pre,26,66,2
26,take,0,9,exp,FTF,prod1,11,a_pre,26,66,2
26,cook,0,9,exp,FTF,prod1,12,a_pre,26,66,2
27,park,0,34,exp,FTF,prod1,1,a_pre,24,85,2
27,cover,0,34,exp,FTF,prod1,3,a_pre,24,85,2
27,lose,0,34,exp,FTF,prod1,5,a_pre,24,85,2
27,put,0,34,exp,FTF,prod1,6,a_pre,24,85,2
27,learn,0,34,exp,FTF,prod1,7,a_pre,24,85,2
27,change,0,34,exp,FTF,prod1,8,a_pre,24,85,2
27,receive,0,34,exp,FTF,prod1,9,a_pre,24,85,2
27,hang,0,34,exp,FTF,prod1,10,a_pre,24,85,2
27,take,0,34,exp,FTF,prod1,11,a_pre,24,85,2
27,cook,0,34,exp,FTF,prod1,12,a_pre,24,85,2
55,record,0,30,exp,FTF,prod3,2,post1,25,68,6
55,measure,0,30,exp,FTF,prod3,9,post1,25,68,6
55,park,0,30,exp,FTF,prod1,1,post2,25,68,6
56,organize,0,0,exp,FTF,prod3,3,a_pre,29,69,6
56,display,0,0,exp,FTF,prod3,4,a_pre,29,69,6
56,wash,0,0,exp,FTF,prod3,5,a_pre,29,69,6
56,pour,0,0,exp,FTF,prod3,10,a_pre,29,69,6
56,have,0,0,exp,FTF,prod3,11,a_pre,29,69,6
56,park,0,0,exp,FTF,prod1,1,post2,29,69,6
56,cover,0,0,exp,FTF,prod1,3,post2,29,69,6
56,shave,0,0,exp,FTF,prod1,4,post2,29,69,6
56,receive,0,0,exp,FTF,prod1,9,post2,29,69,6
57,park,0,8,exp,FTF,prod1,1,a_pre,16,81,0
57,harvest,0,8,exp,FTF,prod1,2,a_pre,16,81,0
57,cover,0,8,exp,FTF,prod1,3,a_pre,16,81,0
57,shave,0,8,exp,FTF,prod1,4,a_pre,16,81,0
57,lose,0,8,exp,FTF,prod1,5,a_pre,16,81,0
57,put,0,8,exp,FTF,prod1,6,a_pre,16,81,0
57,learn,0,8,exp,FTF,prod1,7,a_pre,16,81,0
57,change,0,8,exp,FTF,prod1,8,a_pre,16,81,0
57,receive,0,8,exp,FTF,prod1,9,a_pre,16,81,0
57,hang,0,8,exp,FTF,prod1,10,a_pre,16,81,0
57,take,0,8,exp,FTF,prod1,11,a_pre,16,81,0
57,cook,0,8,exp,FTF,prod1,12,a_pre,16,81,0
57,record,0,8,exp,FTF,prod3,2,post1,16,81,0
57,pour,0,8,exp,FTF,prod3,10,post1,16,81,0
57,mount,0,8,exp,FTF,prod2,3,post2,16,81,0
59,park,0,13,exp,FTF,prod1,1,a_pre,34,101,5
59,cover,0,13,exp,FTF,prod1,3,a_pre,34,101,5
59,put,0,13,exp,FTF,prod1,6,a_pre,34,101,5
59,change,0,13,exp,FTF,prod1,8,a_pre,34,101,5
59,receive,0,13,exp,FTF,prod1,9,a_pre,34,101,5
60,record,0,70,exp,FTF,prod3,2,a_pre,41,83,18
60,pump,0,70,exp,FTF,prod3,6,a_pre,41,83,18
60,lose,0,70,exp,FTF,prod1,5,post1,41,83,18
61,park,0,33,exp,FTF,prod1,1,a_pre,33,88,15
61,harvest,0,33,exp,FTF,prod1,2,a_pre,33,88,15
61,cover,0,33,exp,FTF,prod1,3,a_pre,33,88,15
61,shave,0,33,exp,FTF,prod1,4,a_pre,33,88,15
61,lose,0,33,exp,FTF,prod1,5,a_pre,33,88,15
61,put,0,33,exp,FTF,prod1,6,a_pre,33,88,15
61,learn,0,33,exp,FTF,prod1,7,a_pre,33,88,15
61,change,0,33,exp,FTF,prod1,8,a_pre,33,88,15
61,receive,0,33,exp,FTF,prod1,9,a_pre,33,88,15
61,hang,0,33,exp,FTF,prod1,10,a_pre,33,88,15
61,take,0,33,exp,FTF,prod1,11,a_pre,33,88,15
61,cook,0,33,exp,FTF,prod1,12,a_pre,33,88,15
61,record,0,33,exp,FTF,prod3,2,post2,33,88,15
61,organize,0,33,exp,FTF,prod3,3,post2,33,88,15
61,display,0,33,exp,FTF,prod3,4,post2,33,88,15
61,pump,0,33,exp,FTF,prod3,6,post2,33,88,15
61,perform,0,33,exp,FTF,prod3,7,post2,33,88,15
61,stack,0,33,exp,FTF,prod3,8,post2,33,88,15
61,measure,0,33,exp,FTF,prod3,9,post2,33,88,15
61,pour,0,33,exp,FTF,prod3,10,post2,33,88,15
101,park,0,72,exp,CMC,prod1,1,a_pre,29,78,16
101,harvest,0,72,exp,CMC,prod1,2,a_pre,29,78,16
101,cover,0,72,exp,CMC,prod1,3,a_pre,29,78,16
101,shave,0,72,exp,CMC,prod1,4,a_pre,29,78,16
101,lose,0,72,exp,CMC,prod1,5,a_pre,29,78,16
101,receive,0,72,exp,CMC,prod1,9,a_pre,29,78,16
101,take,0,72,exp,CMC,prod1,11,a_pre,29,78,16
101,cook,0,72,exp,CMC,prod1,12,a_pre,29,78,16
102,park,0,51,exp,CMC,prod1,1,a_pre,20,79,5
102,harvest,0,51,exp,CMC,prod1,2,a_pre,20,79,5
102,cover,0,51,exp,CMC,prod1,3,a_pre,20,79,5
102,shave,0,51,exp,CMC,prod1,4,a_pre,20,79,5
102,lose,0,51,exp,CMC,prod1,5,a_pre,20,79,5
102,put,0,51,exp,CMC,prod1,6,a_pre,20,79,5
102,set,0,51,exp,CMC,prod2,1,post1,20,79,5
102,pump,0,51,exp,CMC,prod3,6,post2,20,79,5
104,harvest,0,30,exp,CMC,prod1,2,a_pre,40,66,17
104,cover,0,30,exp,CMC,prod1,3,a_pre,40,66,17
104,shave,0,30,exp,CMC,prod1,4,a_pre,40,66,17
104,receive,0,30,exp,CMC,prod1,9,a_pre,40,66,17
104,hang,0,30,exp,CMC,prod1,10,a_pre,40,66,17
104,take,0,30,exp,CMC,prod1,11,a_pre,40,66,17
104,cook,0,30,exp,CMC,prod1,12,a_pre,40,66,17
104,mount,0,30,exp,CMC,prod2,3,post1,40,66,17
104,store,0,30,exp,CMC,prod2,8,post1,40,66,17
104,scrub,0,30,exp,CMC,prod2,11,post1,40,66,17
104,organize,0,30,exp,CMC,prod3,3,post2,40,66,17
104,wash,0,30,exp,CMC,prod3,5,post2,40,66,17
104,pump,0,30,exp,CMC,prod3,6,post2,40,66,17
104,stack,0,30,exp,CMC,prod3,8,post2,40,66,17
104,measure,0,30,exp,CMC,prod3,9,post2,40,66,17
104,pour,0,30,exp,CMC,prod3,10,post2,40,66,17
105,record,0,20,exp,CMC,prod3,2,a_pre,17,52,5
105,organize,0,20,exp,CMC,prod3,3,a_pre,17,52,5
105,display,0,20,exp,CMC,prod3,4,a_pre,17,52,5
105,pump,0,20,exp,CMC,prod3,6,a_pre,17,52,5
105,stack,0,20,exp,CMC,prod3,8,a_pre,17,52,5
105,measure,0,20,exp,CMC,prod3,9,a_pre,17,52,5
105,pour,0,20,exp,CMC,prod3,10,a_pre,17,52,5
105,wipe,0,20,exp,CMC,prod3,12,a_pre,17,52,5
105,take,0,20,exp,CMC,prod1,11,post1,17,52,5
105,cook,0,20,exp,CMC,prod1,12,post1,17,52,5
105,select,0,20,exp,CMC,prod2,2,post2,17,52,5
105,drink,0,20,exp,CMC,prod2,12,post2,17,52,5
107,eat,0,8,exp,CMC,prod3,1,a_pre,11,74,6
107,record,0,8,exp,CMC,prod3,2,a_pre,11,74,6
107,organize,0,8,exp,CMC,prod3,3,a_pre,11,74,6
107,display,0,8,exp,CMC,prod3,4,a_pre,11,74,6
107,wash,0,8,exp,CMC,prod3,5,a_pre,11,74,6
107,pump,0,8,exp,CMC,prod3,6,a_pre,11,74,6
107,perform,0,8,exp,CMC,prod3,7,a_pre,11,74,6
107,stack,0,8,exp,CMC,prod3,8,a_pre,11,74,6
107,measure,0,8,exp,CMC,prod3,9,a_pre,11,74,6
107,pour,0,8,exp,CMC,prod3,10,a_pre,11,74,6
107,have,0,8,exp,CMC,prod3,11,a_pre,11,74,6
107,wipe,0,8,exp,CMC,prod3,12,a_pre,11,74,6
107,park,0,8,exp,CMC,prod1,1,post1,11,74,6
107,harvest,0,8,exp,CMC,prod1,2,post1,11,74,6
107,shave,0,8,exp,CMC,prod1,4,post1,11,74,6
107,put,0,8,exp,CMC,prod1,6,post1,11,74,6
107,learn,0,8,exp,CMC,prod1,7,post1,11,74,6
107,change,0,8,exp,CMC,prod1,8,post1,11,74,6
107,receive,0,8,exp,CMC,prod1,9,post1,11,74,6
107,hang,0,8,exp,CMC,prod1,10,post1,11,74,6
107,take,0,8,exp,CMC,prod1,11,post1,11,74,6
107,cook,0,8,exp,CMC,prod1,12,post1,11,74,6
107,set,0,8,exp,CMC,prod2,1,post2,11,74,6
107,select,0,8,exp,CMC,prod2,2,post2,11,74,6
107,mount,0,8,exp,CMC,prod2,3,post2,11,74,6
107,cut,0,8,exp,CMC,prod2,7,post2,11,74,6
107,store,0,8,exp,CMC,prod2,8,post2,11,74,6
107,boil,0,8,exp,CMC,prod2,9,post2,11,74,6
107,vacuum,0,8,exp,CMC,prod2,10,post2,11,74,6
107,scrub,0,8,exp,CMC,prod2,11,post2,11,74,6
108,park,0,38,exp,CMC,prod1,1,a_pre,37,84,8
108,shave,0,38,exp,CMC,prod1,4,a_pre,37,84,8
108,lose,0,38,exp,CMC,prod1,5,a_pre,37,84,8
108,put,0,38,exp,CMC,prod1,6,a_pre,37,84,8
108,change,0,38,exp,CMC,prod1,8,a_pre,37,84,8
108,receive,0,38,exp,CMC,prod1,9,a_pre,37,84,8
108,hang,0,38,exp,CMC,prod1,10,a_pre,37,84,8
108,take,0,38,exp,CMC,prod1,11,a_pre,37,84,8
108,cook,0,38,exp,CMC,prod1,12,a_pre,37,84,8
109,organize,0,31,exp,CMC,prod3,3,a_pre,38,69,18
109,display,0,31,exp,CMC,prod3,4,a_pre,38,69,18
109,wash,0,31,exp,CMC,prod3,5,a_pre,38,69,18
109,pump,0,31,exp,CMC,prod3,6,a_pre,38,69,18
109,measure,0,31,exp,CMC,prod3,9,a_pre,38,69,18
109,cover,0,31,exp,CMC,prod1,3,post1,38,69,18
109,shave,0,31,exp,CMC,prod1,4,post1,38,69,18
109,hang,0,31,exp,CMC,prod1,10,post1,38,69,18
109,take,0,31,exp,CMC,prod1,11,post1,38,69,18
109,cook,0,31,exp,CMC,prod1,12,post1,38,69,18
110,park,0,43,exp,CMC,prod1,1,a_pre,29,57,4
110,receive,0,43,exp,CMC,prod1,9,a_pre,29,57,4
110,hang,0,43,exp,CMC,prod1,10,a_pre,29,57,4
110,cook,0,43,exp,CMC,prod1,12,a_pre,29,57,4
111,set,0,70,exp,CMC,prod2,1,a_pre,36,63,6
111,select,0,70,exp,CMC,prod2,2,a_pre,36,63,6
111,mount,0,70,exp,CMC,prod2,3,a_pre,36,63,6
111,hear,0,70,exp,CMC,prod2,5,a_pre,36,63,6
111,cut,0,70,exp,CMC,prod2,7,a_pre,36,63,6
111,boil,0,70,exp,CMC,prod2,9,a_pre,36,63,6
111,vacuum,0,70,exp,CMC,prod2,10,a_pre,36,63,6
112,record,0,54,exp,CMC,prod3,2,a_pre,32,93,5
112,display,0,54,exp,CMC,prod3,4,a_pre,32,93,5
112,pump,0,54,exp,CMC,prod3,6,a_pre,32,93,5
112,stack,0,54,exp,CMC,prod3,8,a_pre,32,93,5
112,measure,0,54,exp,CMC,prod3,9,a_pre,32,93,5
112,have,0,54,exp,CMC,prod3,11,a_pre,32,93,5
112,set,0,54,exp,CMC,prod2,1,post2,32,93,5
112,store,0,54,exp,CMC,prod2,8,post2,32,93,5
113,organize,0,8,exp,CMC,prod3,3,a_pre,13,94,5
113,perform,0,8,exp,CMC,prod3,7,a_pre,13,94,5
113,set,0,8,exp,CMC,prod2,1,post2,13,94,5
113,select,0,8,exp,CMC,prod2,2,post2,13,94,5
113,mount,0,8,exp,CMC,prod2,3,post2,13,94,5
114,cover,0,9,exp,CMC,prod1,3,a_pre,33,57,2
114,shave,0,9,exp,CMC,prod1,4,a_pre,33,57,2
114,receive,0,9,exp,CMC,prod1,9,a_pre,33,57,2
114,cook,0,9,exp,CMC,prod1,12,a_pre,33,57,2
114,select,0,9,exp,CMC,prod2,2,post1,33,57,2
114,boil,0,9,exp,CMC,prod2,9,post1,33,57,2
114,vacuum,0,9,exp,CMC,prod2,10,post1,33,57,2
114,scrub,0,9,exp,CMC,prod2,11,post1,33,57,2
114,record,0,9,exp,CMC,prod3,2,post2,33,57,2
114,organize,0,9,exp,CMC,prod3,3,post2,33,57,2
114,display,0,9,exp,CMC,prod3,4,post2,33,57,2
114,stack,0,9,exp,CMC,prod3,8,post2,33,57,2
114,measure,0,9,exp,CMC,prod3,9,post2,33,57,2
114,wipe,0,9,exp,CMC,prod3,12,post2,33,57,2
115,park,0,34,exp,CMC,prod1,1,a_pre,34,71,0
115,harvest,0,34,exp,CMC,prod1,2,a_pre,34,71,0
115,cover,0,34,exp,CMC,prod1,3,a_pre,34,71,0
115,shave,0,34,exp,CMC,prod1,4,a_pre,34,71,0
115,lose,0,34,exp,CMC,prod1,5,a_pre,34,71,0
115,put,0,34,exp,CMC,prod1,6,a_pre,34,71,0
115,learn,0,34,exp,CMC,prod1,7,a_pre,34,71,0
115,change,0,34,exp,CMC,prod1,8,a_pre,34,71,0
115,receive,0,34,exp,CMC,prod1,9,a_pre,34,71,0
115,hang,0,34,exp,CMC,prod1,10,a_pre,34,71,0
115,take,0,34,exp,CMC,prod1,11,a_pre,34,71,0
115,cook,0,34,exp,CMC,prod1,12,a_pre,34,71,0
116,vacuum,0,46,exp,CMC,prod2,10,post1,39,70,9
116,scrub,0,46,exp,CMC,prod2,11,post1,39,70,9
116,eat,0,46,exp,CMC,prod3,1,post2,39,70,9
116,record,0,46,exp,CMC,prod3,2,post2,39,70,9
116,organize,0,46,exp,CMC,prod3,3,post2,39,70,9
116,display,0,46,exp,CMC,prod3,4,post2,39,70,9
116,measure,0,46,exp,CMC,prod3,9,post2,39,70,9
116,have,0,46,exp,CMC,prod3,11,post2,39,70,9
116,wipe,0,46,exp,CMC,prod3,12,post2,39,70,9
117,wash,0,18,exp,CMC,prod3,5,post1,39,57,6
117,pump,0,18,exp,CMC,prod3,6,post1,39,57,6
117,harvest,0,18,exp,CMC,prod1,2,post2,39,57,6
118,set,0,72,exp,CMC,prod2,1,a_pre,23,73,5
119,mount,0,52,exp,CMC,prod2,3,a_pre,38,78,8
119,vacuum,0,52,exp,CMC,prod2,10,a_pre,38,78,8
120,set,0,64,exp,CMC,prod2,1,a_pre,36,81,6
120,cut,0,64,exp,CMC,prod2,7,a_pre,36,81,6
120,store,0,64,exp,CMC,prod2,8,a_pre,36,81,6
120,boil,0,64,exp,CMC,prod2,9,a_pre,36,81,6
120,vacuum,0,64,exp,CMC,prod2,10,a_pre,36,81,6
120,shave,0,64,exp,CMC,prod1,4,post2,36,81,6
120,lose,0,64,exp,CMC,prod1,5,post2,36,81,6
120,put,0,64,exp,CMC,prod1,6,post2,36,81,6
120,receive,0,64,exp,CMC,prod1,9,post2,36,81,6
120,take,0,64,exp,CMC,prod1,11,post2,36,81,6
120,cook,0,64,exp,CMC,prod1,12,post2,36,81,6
121,eat,0,44,exp,CMC,prod3,1,a_pre,32,90,18
121,record,0,44,exp,CMC,prod3,2,a_pre,32,90,18
121,organize,0,44,exp,CMC,prod3,3,a_pre,32,90,18
121,display,0,44,exp,CMC,prod3,4,a_pre,32,90,18
121,wash,0,44,exp,CMC,prod3,5,a_pre,32,90,18
121,stack,0,44,exp,CMC,prod3,8,a_pre,32,90,18
121,set,0,44,exp,CMC,prod2,1,post2,32,90,18
121,select,0,44,exp,CMC,prod2,2,post2,32,90,18
121,mount,0,44,exp,CMC,prod2,3,post2,32,90,18
121,hear,0,44,exp,CMC,prod2,5,post2,32,90,18
123,set,0,0,exp,CMC,prod2,1,a_pre,25,56,5
123,select,0,0,exp,CMC,prod2,2,a_pre,25,56,5
123,mount,0,0,exp,CMC,prod2,3,a_pre,25,56,5
123,hear,0,0,exp,CMC,prod2,5,a_pre,25,56,5
123,sing,0,0,exp,CMC,prod2,6,a_pre,25,56,5
123,store,0,0,exp,CMC,prod2,8,a_pre,25,56,5
123,boil,0,0,exp,CMC,prod2,9,a_pre,25,56,5
123,vacuum,0,0,exp,CMC,prod2,10,a_pre,25,56,5
123,scrub,0,0,exp,CMC,prod2,11,a_pre,25,56,5
123,drink,0,0,exp,CMC,prod2,12,a_pre,25,56,5
123,organize,0,0,exp,CMC,prod3,3,post1,25,56,5
124,set,0,18,exp,CMC,prod2,1,a_pre,36,84,6
124,select,0,18,exp,CMC,prod2,2,a_pre,36,84,6
124,mount,0,18,exp,CMC,prod2,3,a_pre,36,84,6
124,hear,0,18,exp,CMC,prod2,5,a_pre,36,84,6
124,sing,0,18,exp,CMC,prod2,6,a_pre,36,84,6
124,store,0,18,exp,CMC,prod2,8,a_pre,36,84,6
124,boil,0,18,exp,CMC,prod2,9,a_pre,36,84,6
124,vacuum,0,18,exp,CMC,prod2,10,a_pre,36,84,6
124,scrub,0,18,exp,CMC,prod2,11,a_pre,36,84,6
124,drink,0,18,exp,CMC,prod2,12,a_pre,36,84,6
124,park,0,18,exp,CMC,prod1,1,post2,36,84,6
124,harvest,0,18,exp,CMC,prod1,2,post2,36,84,6
124,cover,0,18,exp,CMC,prod1,3,post2,36,84,6
124,shave,0,18,exp,CMC,prod1,4,post2,36,84,6
124,lose,0,18,exp,CMC,prod1,5,post2,36,84,6
124,put,0,18,exp,CMC,prod1,6,post2,36,84,6
124,learn,0,18,exp,CMC,prod1,7,post2,36,84,6
124,change,0,18,exp,CMC,prod1,8,post2,36,84,6
124,receive,0,18,exp,CMC,prod1,9,post2,36,84,6
124,hang,0,18,exp,CMC,prod1,10,post2,36,84,6
124,take,0,18,exp,CMC,prod1,11,post2,36,84,6
124,cook,0,18,exp,CMC,prod1,12,post2,36,84,6
125,mount,0,2,exp,CMC,prod2,3,a_pre,10,69,5
125,pour,0,2,exp,CMC,prod3,10,post1,10,69,5
130,record,0,23,exp,CMC,prod3,2,a_pre,35,67,3
130,organize,0,23,exp,CMC,prod3,3,a_pre,35,67,3
130,display,0,23,exp,CMC,prod3,4,a_pre,35,67,3
130,wash,0,23,exp,CMC,prod3,5,a_pre,35,67,3
130,pump,0,23,exp,CMC,prod3,6,a_pre,35,67,3
130,perform,0,23,exp,CMC,prod3,7,a_pre,35,67,3
130,stack,0,23,exp,CMC,prod3,8,a_pre,35,67,3
130,measure,0,23,exp,CMC,prod3,9,a_pre,35,67,3
130,have,0,23,exp,CMC,prod3,11,a_pre,35,67,3
130,wipe,0,23,exp,CMC,prod3,12,a_pre,35,67,3
131,harvest,0,58,exp,CMC,prod1,2,a_pre,35,50,4
131,cover,0,58,exp,CMC,prod1,3,a_pre,35,50,4
131,shave,0,58,exp,CMC,prod1,4,a_pre,35,50,4
131,put,0,58,exp,CMC,prod1,6,a_pre,35,50,4
131,change,0,58,exp,CMC,prod1,8,a_pre,35,50,4
131,receive,0,58,exp,CMC,prod1,9,a_pre,35,50,4
131,hang,0,58,exp,CMC,prod1,10,a_pre,35,50,4
131,cook,0,58,exp,CMC,prod1,12,a_pre,35,50,4
280,display,0,47,exp,FTF,prod3,4,post2,34,78,5
290,park,0,22,exp,FTF,prod1,1,a_pre,32,68,1
290,cover,0,22,exp,FTF,prod1,3,a_pre,32,68,1
